secid,date,low,high,open,close
108105,19960523,673.45,681.1,678.42,676
108105,19960524,676,679.72,676,678.51
108105,19960528,671.52,679.98,678.51,672.23
108105,19960529,666.09,673.73,672.23,667.93
108105,19960530,664.56,673.51,667.93,671.7
108105,19960531,667,673.46,671.7,669.12
108105,19960603,665.19,669.12,669.12,667.68
108105,19960604,667.68,672.6,667.68,672.56
108105,19960605,672.09,678.45,672.56,678.44
108105,19960606,673.02,680.32,678.44,673.03
108105,19960607,662.48,673.31,673.03,673.31
108105,19960610,670.15,673.61,673.31,672.16
108105,19960611,669.94,676.72,672.16,670.97
108105,19960612,668.77,673.67,670.97,669.04
108105,19960613,665.49,670.54,669.04,667.92
108105,19960614,664.35,668.4,667.92,665.85
108105,19960617,664.09,668.27,665.85,665.16
108105,19960618,661.34,666.36,665.16,662.06
108105,19960619,661.21,665.62,662.06,661.96
108105,19960620,658.75,664.96,661.96,662.1
108105,19960621,662.1,666.84,662.1,666.84
108105,19960624,666.84,671.07,666.84,668.85
108105,19960625,667.29,670.65,668.85,668.48
108105,19960626,663.67,668.49,668.48,664.39
108105,19960627,661.56,668.9,664.39,668.55
108105,19960628,668.55,672.68,668.55,670.63
108105,19960701,670.63,675.88,670.63,675.88
108105,19960702,672.55,675.88,675.88,673.61
108105,19960703,670.21,673.64,673.61,672.4
108105,19960705,657.41,672.4,672.4,657.44
108105,19960708,651.13,657.65,657.44,652.54
108105,19960709,652.54,656.6,652.54,654.75
108105,19960710,648.39,656.27,654.75,656.06
108105,19960711,639.52,656.06,656.06,645.67
108105,19960712,640.21,647.64,645.67,646.19
108105,19960715,629.69,646.19,646.19,629.8
108105,19960716,605.88,631.99,629.8,628.37
108105,19960717,628.37,636.61,628.37,634.07
108105,19960718,633.29,644.44,634.07,643.56
108105,19960719,635.5,643.51,643.51,638.73
108105,19960722,630.38,638.73,638.73,633.77
108105,19960723,625.65,637.7,633.79,626.87
108105,19960724,616.43,629.1,626.19,626.65
108105,19960725,626.65,633.57,626.65,631.17
108105,19960726,631.17,636.23,631.17,635.9
108105,19960729,630.9,635.9,635.9,630.91
108105,19960730,629.22,635.26,630.91,635.26
108105,19960731,633.74,640.54,635.26,639.95
108105,19960801,639.49,650.66,639.95,650.02
108105,19960802,650.02,662.49,650.02,662.49
108105,19960805,659.03,663.64,662.49,660.23
108105,19960806,656.83,662.75,660.23,662.38
108105,19960807,660,664.61,662.38,664.16
108105,19960808,661.28,664.17,664.16,662.59
108105,19960809,660.31,665.37,662.59,662.1
108105,19960812,658.95,665.77,662.1,665.77
108105,19960813,659.13,665.77,665.77,660.2
108105,19960814,658.47,662.42,660.2,662.05
108105,19960815,660.64,664.18,662.05,662.28
108105,19960816,662.26,666.34,662.28,665.21
108105,19960819,665,667.12,665.21,666.58
108105,19960820,665.15,666.99,666.58,665.69
108105,19960821,662.16,665.69,665.69,665.07
108105,19960822,664.88,670.68,665.07,670.68
108105,19960823,664.93,670.68,670.68,667.03
108105,19960826,662.36,667.03,667.03,663.88
108105,19960827,663.5,666.4,663.88,666.4
108105,19960828,664.39,667.41,666.4,664.81
108105,19960829,655.35,664.81,664.81,657.4
108105,19960830,650.52,657.71,657.4,651.99
108105,19960903,643.97,655.13,651.99,654.72
108105,19960904,652.93,655.82,654.72,655.61
108105,19960905,648.89,655.61,655.61,649.44
108105,19960906,649.44,658.21,649.44,655.68
108105,19960909,655.68,663.77,655.68,663.76
108105,19960910,661.55,665.57,663.76,663.81
108105,19960911,661.79,667.73,663.81,667.28
108105,19960912,667.28,673.07,667.28,671.15
108105,19960913,671.15,681.39,671.15,680.54
108105,19960916,680.53,686.48,680.54,683.98
108105,19960917,679.96,685.8,683.98,682.94
108105,19960918,679.75,683.77,682.94,681.47
108105,19960919,679.06,684.07,681.47,683
108105,19960920,683,687.07,683,687.03
108105,19960923,681.01,687.03,687.03,686.48
108105,19960924,683.54,690.88,686.48,685.61
108105,19960925,684.92,688.26,685.61,685.83
108105,19960926,683.77,690.15,685.83,685.86
108105,19960927,683.73,687.11,685.86,686.19
108105,19960930,686.03,690.11,686.19,687.31
108105,19961001,684.44,689.54,687.31,689.08
108105,19961002,689.08,694.82,689.08,694.01
108105,19961003,691.78,694.81,694.01,692.78
108105,19961004,692.78,701.74,692.78,701.46
108105,19961007,701.39,704.17,701.46,703.34
108105,19961008,699.88,705.76,703.34,700.64
108105,19961009,694.42,702.36,700.64,696.74
108105,19961010,693.34,696.82,696.74,694.61
108105,19961011,694.61,700.67,694.61,700.66
108105,19961014,700.66,705.16,700.66,703.54
108105,19961015,699.07,708.07,703.54,702.57
108105,19961016,699.15,704.42,702.57,704.41
108105,19961017,704.76,708.52,705,706.99
108105,19961018,706.11,711.04,706.99,710.82
108105,19961021,707.71,714.1,710.82,709.85
108105,19961022,704.55,709.85,709.85,706.57
108105,19961023,700.98,707.31,706.57,707.27
108105,19961024,702.11,708.25,707.27,702.29
108105,19961025,700.53,704.11,702.29,700.92
108105,19961028,697.25,705.4,700.92,697.26
108105,19961029,696.22,703.25,697.26,701.5
108105,19961030,700.05,703.44,701.5,700.9
108105,19961031,700.35,706.61,700.9,705.27
108105,19961101,701.3,708.6,705.27,703.77
108105,19961104,702.84,707.02,703.77,706.73
108105,19961105,706.73,714.56,706.73,714.14
108105,19961106,712.83,724.6,714.14,724.59
108105,19961107,722.23,729.49,724.59,727.65
108105,19961108,725.22,730.82,727.65,730.82
108105,19961111,729.94,732.6,730.82,731.87
108105,19961112,728.2,733.04,731.87,729.56
108105,19961113,728.03,732.11,729.56,731.13
108105,19961114,729.2,735.99,731.13,735.88
108105,19961115,735.15,741.92,735.88,737.62
108105,19961118,734.39,739.24,737.62,737.02
108105,19961119,736.87,742.18,737.02,742.16
108105,19961120,740.4,746.99,742.16,743.95
108105,19961121,741.08,745.2,743.95,742.75
108105,19961122,742.75,748.73,742.75,748.73
108105,19961125,747.99,757.05,748.73,757.03
108105,19961126,752.83,762.12,757.03,755.96
108105,19961127,753.18,757.3,755.96,755
108105,19961129,755,758.27,755,757.02
108105,19961202,751.49,757.03,757.02,756.56
108105,19961203,747.58,761.75,756.56,748.28
108105,19961204,738.46,748.4,748.28,745.1
108105,19961205,742.61,747.65,745.1,744.38
108105,19961206,726.89,744.38,744.38,739.6
108105,19961209,739.6,749.76,739.6,749.76
108105,19961210,747.02,753.43,749.76,747.54
108105,19961211,732.75,747.54,747.54,740.73
108105,19961212,729.3,744.86,740.73,729.33
108105,19961213,721.97,731.4,729.33,728.64
108105,19961216,719.4,732.68,728.64,720.98
108105,19961217,716.69,727.67,720.98,726.04
108105,19961218,726.04,732.76,726.04,731.54
108105,19961219,731.54,746.06,731.54,745.76
108105,19961220,745.76,755.41,745.76,748.87
108105,19961223,743.28,750.4,748.87,746.92
108105,19961224,746.92,751.03,746.92,751.03
108105,19961226,751.02,757.07,751.03,755.82
108105,19961227,754.82,758.75,755.82,756.79
108105,19961230,752.73,759.2,756.79,753.85
108105,19961231,740.74,753.95,753.85,740.74
108105,19970102,729.55,742.81,740.74,737.01
108105,19970103,737.01,748.24,737.01,748.03
108105,19970106,743.82,753.31,748.03,747.65
108105,19970107,742.18,753.26,747.65,753.23
108105,19970108,747.71,755.72,753.23,748.41
108105,19970109,748.41,757.68,748.41,754.85
108105,19970110,746.92,759.65,754.85,759.5
108105,19970113,756.69,762.85,759.5,759.51
108105,19970114,759.51,772.04,759.51,768.86
108105,19970115,763.72,770.95,768.86,767.2
108105,19970116,765.25,772.05,767.2,769.75
108105,19970117,769.72,776.37,769.75,776.17
108105,19970120,774.19,780.08,776.17,776.7
108105,19970121,772,783.72,776.7,782.72
108105,19970122,779.56,786.23,782.72,786.23
108105,19970123,776.64,794.67,786.23,777.56
108105,19970124,768.17,778.21,777.56,770.52
108105,19970127,764.18,771.43,770.52,765.02
108105,19970128,761.75,776.32,765.02,765.02
108105,19970129,765.02,772.7,765.02,772.5
108105,19970130,772.5,784.17,772.5,784.17
108105,19970131,784.17,791.86,784.17,786.16
108105,19970203,783.12,787.14,786.16,786.73
108105,19970204,783.68,789.28,786.73,789.26
108105,19970205,773.43,792.71,789.26,778.28
108105,19970206,774.45,780.35,778.28,780.15
108105,19970207,778.19,789.72,780.15,789.56
108105,19970210,784.69,793.46,789.56,785.43
108105,19970211,780.95,789.6,785.43,789.59
108105,19970212,789.59,802.77,789.59,802.77
108105,19970213,802.77,812.93,802.77,811.82
108105,19970214,808.15,812.2,811.82,808.48
108105,19970218,806.34,816.29,808.48,816.29
108105,19970219,811.2,817.68,816.29,812.49
108105,19970220,800.35,812.49,812.49,802.8
108105,19970221,799.99,804.94,802.8,801.77
108105,19970224,798.42,810.64,801.77,810.28
108105,19970225,807.65,812.85,810.28,812.1
108105,19970226,798.13,812.7,812.1,805.68
108105,19970227,795.06,805.68,805.68,795.07
108105,19970228,788.5,795.7,795.07,790.82
108105,19970303,785.66,795.31,790.82,795.31
108105,19970304,789.98,798.93,795.31,790.95
108105,19970305,790.95,801.99,790.95,801.99
108105,19970306,797.5,804.11,801.99,798.56
108105,19970307,798.56,808.19,798.56,804.97
108105,19970310,803.66,813.66,804.97,813.65
108105,19970311,810.77,814.9,813.65,811.34
108105,19970312,801.07,811.34,811.34,804.26
108105,19970313,789.44,804.26,804.26,789.56
108105,19970314,789.56,796.88,789.56,793.17
108105,19970317,782.98,796.28,793.17,795.71
108105,19970318,785.47,797.18,795.71,789.66
108105,19970319,780.03,791.59,789.66,785.77
108105,19970320,778.04,786.29,785.77,782.65
108105,19970321,782.65,786.44,782.65,784.1
108105,19970324,780.79,791.01,784.1,790.89
108105,19970325,788.39,798.11,790.89,789.07
108105,19970326,786.77,794.89,789.07,790.5
108105,19970327,767.32,792.58,790.5,773.88
108105,19970331,756.13,773.88,773.88,757.12
108105,19970401,751.26,761.49,757.12,759.64
108105,19970402,747.59,759.65,759.64,750.11
108105,19970403,744.4,751.04,750.11,750.32
108105,19970404,744.04,757.9,750.32,757.9
108105,19970407,757.9,764.82,757.9,762.13
108105,19970408,758.36,766.25,762.13,766.12
108105,19970409,759.15,769.53,766.12,760.6
108105,19970410,757.65,763.73,760.6,758.34
108105,19970411,737.64,758.34,758.34,737.65
108105,19970414,733.54,743.73,737.65,743.73
108105,19970415,743.73,754.72,743.73,754.72
108105,19970416,751.99,763.53,754.72,763.53
108105,19970417,760.49,768.55,763.53,761.77
108105,19970418,761.77,767.93,761.77,766.34
108105,19970421,756.38,767.39,766.34,760.37
108105,19970422,759.9,774.64,760.37,774.61
108105,19970423,771.9,778.19,774.61,773.64
108105,19970424,769.72,779.89,773.64,771.18
108105,19970425,764.63,771.18,771.18,765.37
108105,19970428,763.3,773.89,765.37,772.96
108105,19970429,772.96,794.44,772.96,794.05
108105,19970430,791.21,804.13,794.05,801.34
108105,19970501,793.21,802.95,801.34,798.53
108105,19970502,798.53,812.99,798.53,812.97
108105,19970505,811.8,830.29,812.97,830.24
108105,19970506,824.7,832.29,830.24,827.76
108105,19970507,814.7,827.76,827.76,815.62
108105,19970508,811.84,829.09,815.62,820.26
108105,19970509,815.78,827.69,820.26,824.78
108105,19970512,824.78,838.56,824.78,837.66
108105,19970513,829.12,838.49,837.66,833.13
108105,19970514,833.13,841.29,833.13,836.04
108105,19970515,833.34,842.45,836.04,841.88
108105,19970516,829.15,841.88,841.88,829.75
108105,19970519,828.87,835.92,829.75,833.27
108105,19970520,826.41,841.96,833.27,841.66
108105,19970521,835.22,846.87,841.66,839.35
108105,19970522,833.86,841.91,839.35,835.66
108105,19970523,835.66,848.49,835.66,847.03
108105,19970527,840.96,851.53,847.03,849.71
108105,19970528,843.21,850.95,849.71,847.21
108105,19970529,842.61,848.96,847.21,844.08
108105,19970530,831.87,851.87,844.08,848.28
108105,19970602,844.61,851.34,848.28,846.36
108105,19970603,841.51,850.56,846.36,845.48
108105,19970604,838.82,845.55,845.48,840.11
108105,19970605,840.11,848.89,840.11,843.43
108105,19970606,843.36,859.24,843.43,858.01
108105,19970609,858.01,865.14,858.01,862.91
108105,19970610,862.18,870.05,862.91,865.27
108105,19970611,865.15,870.66,865.27,869.57
108105,19970612,869.01,884.34,869.57,883.48
108105,19970613,883.48,894.69,883.48,893.27
108105,19970616,891.21,895.17,893.27,893.9
108105,19970617,886.19,897.6,893.9,894.42
108105,19970618,887.03,894.42,894.42,889.06
108105,19970619,888.99,900.09,889.06,897.99
108105,19970620,897.77,901.77,897.99,898.7
108105,19970623,878.43,898.7,898.7,878.62
108105,19970624,878.62,896.75,878.62,896.34
108105,19970625,882.24,902.09,896.34,888.99
108105,19970626,879.32,893.21,888.99,883.68
108105,19970627,883.68,894.7,883.68,887.3
108105,19970630,879.82,892.62,887.3,885.14
108105,19970701,884.54,893.88,885.14,891.03
108105,19970702,891.03,904.05,891.03,904.03
108105,19970703,904.03,917.82,904.03,916.92
108105,19970707,909.69,923.26,916.92,912.2
108105,19970708,911.56,918.76,912.2,918.75
108105,19970709,902.48,922.03,918.75,907.54
108105,19970710,904.31,916.54,907.54,913.78
108105,19970711,913.11,919.74,913.78,916.68
108105,19970714,912.02,921.78,916.68,918.38
108105,19970715,914.52,926.15,918.38,925.76
108105,19970716,925.76,939.32,925.76,936.59
108105,19970717,927.9,936.96,936.59,931.61
108105,19970718,912.9,931.61,931.61,915.3
108105,19970721,907.12,915.38,915.3,912.94
108105,19970722,912.94,934.38,912.94,933.98
108105,19970723,933.98,941.8,933.98,936.56
108105,19970724,926.91,941.51,936.56,940.3
108105,19970725,936.09,945.65,940.3,938.79
108105,19970728,935.19,942.97,938.79,936.45
108105,19970729,932.56,942.96,936.45,942.29
108105,19970730,941.98,953.98,942.29,952.29
108105,19970731,948.89,957.73,952.29,954.29
108105,19970801,939.04,955.35,954.29,947.14
108105,19970804,943.6,953.18,947.14,950.3
108105,19970805,948.92,954.21,950.3,952.37
108105,19970806,949.45,962.43,952.37,960.32
108105,19970807,950.87,964.17,960.32,951.19
108105,19970808,925.74,951.19,951.19,933.54
108105,19970811,925.39,938.5,933.54,937
108105,19970812,925.66,942.99,937,926.53
108105,19970813,916.54,935.77,926.53,922.02
108105,19970814,916.92,930.07,922.02,924.77
108105,19970815,900.81,924.77,924.77,900.81
108105,19970818,893.34,912.57,900.81,912.49
108105,19970819,912.49,926.01,912.49,926.01
108105,19970820,924.58,939.35,926.01,939.35
108105,19970821,921.35,939.47,939.35,925.05
108105,19970822,905.42,925.05,925.05,923.55
108105,19970825,917.29,930.93,923.55,920.16
108105,19970826,911.72,922.47,920.16,913.02
108105,19970827,903.83,916.23,913.02,913.7
108105,19970828,898.65,915.9,913.7,903.67
108105,19970829,896.82,907.28,903.67,899.47
108105,19970902,899.47,927.58,899.47,927.58
108105,19970903,926.87,935.9,927.58,927.86
108105,19970904,925.59,933.36,927.86,930.87
108105,19970905,924.05,940.37,930.87,929.05
108105,19970908,929.05,936.5,929.05,931.2
108105,19970909,927.28,938.9,931.2,933.62
108105,19970910,918.76,933.62,933.62,919.03
108105,19970911,902.56,919.03,919.03,912.59
108105,19970912,906.7,925.05,912.59,923.91
108105,19970915,919.41,928.9,923.91,919.77
108105,19970916,919.77,947.66,919.77,945.64
108105,19970917,941.99,950.29,945.64,943
108105,19970918,943,958.19,943,947.29
108105,19970919,943.9,952.35,947.29,950.51
108105,19970922,950.51,960.59,950.51,955.43
108105,19970923,948.07,955.78,955.43,951.93
108105,19970924,944.07,959.78,951.93,944.48
108105,19970925,937.38,947,944.48,937.91
108105,19970926,937.91,946.44,937.91,945.22
108105,19970929,941.94,953.96,945.22,953.34
108105,19970930,947.28,955.17,953.34,947.28
108105,19971001,947.28,956.71,947.28,955.41
108105,19971002,952.94,960.46,955.41,960.46
108105,19971003,955.13,975.47,960.46,965.03
108105,19971006,965.03,974.16,965.03,972.69
108105,19971007,971.95,983.12,972.69,983.12
108105,19971008,968.65,983.12,983.12,973.84
108105,19971009,963.34,974.72,973.84,970.62
108105,19971010,963.42,970.62,970.62,966.98
108105,19971013,966.95,973.46,966.98,968.1
108105,19971014,961.87,972.86,968.1,970.28
108105,19971015,962.75,970.28,970.28,965.72
108105,19971016,950.77,973.38,965.72,955.23
108105,19971017,931.58,955.23,955.23,944.16
108105,19971020,941.43,955.72,944.16,955.61
108105,19971021,955.61,972.56,955.61,972.28
108105,19971022,965.66,972.61,972.28,968.49
108105,19971023,944.16,968.49,968.49,950.69
108105,19971024,937.55,960.04,950.69,941.64
108105,19971027,876.73,941.64,941.64,876.99
108105,19971028,855.27,923.09,876.99,921.85
108105,19971029,913.88,935.24,921.85,919.16
108105,19971030,903.68,923.28,919.16,903.68
108105,19971031,903.68,919.93,903.68,914.62
108105,19971103,914.62,939.02,914.62,938.99
108105,19971104,932.66,941.4,938.99,940.76
108105,19971105,938.16,949.62,940.76,942.76
108105,19971106,934.16,942.85,942.76,938.03
108105,19971107,915.39,938.03,938.03,927.51
108105,19971110,920.26,935.9,927.51,921.13
108105,19971111,919.63,928.29,921.13,923.78
108105,19971112,905.34,923.88,923.78,905.96
108105,19971113,900.61,917.79,905.96,916.66
108105,19971114,915.34,930.44,916.66,928.35
108105,19971117,928.35,949.66,928.35,946.2
108105,19971118,937.43,947.65,946.2,938.23
108105,19971119,934.83,947.28,938.23,944.59
108105,19971120,944.59,961.83,944.59,958.98
108105,19971121,954.6,964.55,958.98,963.09
108105,19971124,945.22,963.09,963.09,946.67
108105,19971125,944.71,954.47,946.67,950.82
108105,19971126,950.82,956.47,950.82,951.64
108105,19971128,951.64,959.13,951.64,955.4
108105,19971201,955.4,974.77,955.4,974.77
108105,19971202,969.83,976.2,974.78,971.68
108105,19971203,966.16,980.81,971.68,976.77
108105,19971204,971.37,983.36,976.77,973.1
108105,19971205,969.1,986.25,973.1,983.79
108105,19971208,979.57,985.67,983.79,982.37
108105,19971209,973.81,982.37,982.37,975.78
108105,19971210,962.68,975.78,975.78,969.79
108105,19971211,951.89,969.79,969.79,954.94
108105,19971212,947,961.32,954.94,953.39
108105,19971215,953.39,965.96,953.39,963.39
108105,19971216,963.39,973,963.39,968.04
108105,19971217,964.25,974.3,968.04,965.54
108105,19971218,950.55,965.54,965.54,955.3
108105,19971219,924.92,955.3,955.3,946.78
108105,19971222,946.25,956.73,946.78,953.7
108105,19971223,938.91,954.51,953.7,939.13
108105,19971224,932.7,942.88,939.13,932.7
108105,19971226,932.7,939.99,932.7,936.46
108105,19971229,936.46,953.95,936.46,953.35
108105,19971230,953.35,970.84,953.35,970.84
108105,19971231,967.41,975.02,970.84,970.43
108105,19980102,965.73,975.04,970.43,975.04
108105,19980105,969,982.63,975.04,977.07
108105,19980106,962.68,977.07,977.07,966.58
108105,19980107,952.67,966.58,966.58,964
108105,19980108,955.04,964,964,956.05
108105,19980109,921.72,956.05,956.05,927.69
108105,19980112,912.83,939.25,927.69,939.21
108105,19980113,939.21,952.14,939.21,952.12
108105,19980114,948,958.12,952.12,957.94
108105,19980115,950.27,957.94,957.94,950.73
108105,19980116,950.73,965.12,950.73,961.51
108105,19980120,961.48,978.6,961.51,978.6
108105,19980121,963.29,978.6,978.6,970.81
108105,19980122,959.49,970.81,970.81,963.04
108105,19980123,950.86,966.44,963.04,957.59
108105,19980126,954.24,963.04,957.59,956.95
108105,19980127,956.26,973.23,956.95,969.02
108105,19980128,969.02,978.63,969.02,977.46
108105,19980129,975.21,992.65,977.46,985.49
108105,19980130,979.63,987.41,985.49,980.28
108105,19980202,980.28,1002.48,980.28,1001.27
108105,19980203,996.9,1006.13,1001.27,1006
108105,19980204,999.43,1009.52,1006,1006.9
108105,19980205,1000.27,1013.51,1006.9,1003.54
108105,19980206,1003.36,1013.07,1003.54,1012.46
108105,19980209,1006.28,1015.33,1012.46,1010.74
108105,19980210,1010.71,1022.15,1010.74,1019.01
108105,19980211,1016.38,1020.71,1019.01,1020.01
108105,19980212,1008.55,1026.3,1020.01,1024.14
108105,19980213,1017.71,1024.14,1024.14,1020.09
108105,19980217,1020.09,1028.02,1020.09,1022.76
108105,19980218,1021.7,1032.08,1022.76,1032.08
108105,19980219,1026.62,1032.93,1032.08,1028.28
108105,19980220,1022.69,1034.21,1028.28,1034.21
108105,19980223,1031.76,1038.68,1034.21,1038.14
108105,19980224,1028.89,1038.73,1038.14,1030.56
108105,19980225,1030.56,1045.79,1030.56,1042.9
108105,19980226,1039.85,1048.68,1042.9,1048.67
108105,19980227,1044.4,1051.66,1048.67,1049.34
108105,19980302,1044.7,1053.98,1049.34,1047.7
108105,19980303,1043.41,1052.02,1047.7,1052.02
108105,19980304,1042.74,1052.02,1052.02,1047.33
108105,19980305,1030.87,1047.33,1047.33,1035.05
108105,19980306,1035.05,1055.69,1035.05,1055.69
108105,19980309,1050.02,1058.55,1055.69,1052.31
108105,19980310,1052.31,1064.59,1052.31,1064.25
108105,19980311,1064.22,1069.18,1064.25,1068.47
108105,19980312,1063.54,1071.87,1068.47,1069.92
108105,19980313,1066.57,1075.86,1069.92,1068.61
108105,19980316,1068.61,1079.46,1068.61,1079.27
108105,19980317,1073.29,1080.52,1079.27,1080.45
108105,19980318,1077.77,1085.52,1080.45,1085.52
108105,19980319,1084.3,1089.74,1085.52,1089.74
108105,19980320,1089.39,1101.04,1089.74,1099.16
108105,19980323,1094.25,1101.16,1099.16,1095.55
108105,19980324,1095.55,1106.75,1095.55,1105.65
108105,19980325,1092.84,1113.07,1105.65,1101.93
108105,19980326,1097,1106.28,1101.93,1100.8
108105,19980327,1091.14,1107.18,1100.8,1095.44
108105,19980330,1090.02,1099.1,1095.44,1093.55
108105,19980331,1093.55,1110.13,1093.55,1101.75
108105,19980401,1095.29,1109.19,1101.75,1108.15
108105,19980402,1107.89,1121.01,1108.15,1120.01
108105,19980403,1118.12,1126.36,1120.01,1122.7
108105,19980406,1121.37,1131.99,1122.7,1121.38
108105,19980407,1102.44,1121.38,1121.38,1109.55
108105,19980408,1098.21,1111.6,1109.55,1101.65
108105,19980409,1101.65,1111.45,1101.65,1110.67
108105,19980413,1100.6,1110.75,1110.67,1109.69
108105,19980414,1109.48,1115.95,1109.69,1115.75
108105,19980415,1112.24,1119.9,1115.75,1119.32
108105,19980416,1105.27,1119.32,1119.32,1108.17
108105,19980417,1104.95,1122.72,1108.17,1122.72
108105,19980420,1118.43,1124.88,1122.72,1123.65
108105,19980421,1119.54,1129.65,1123.65,1126.67
108105,19980422,1126.29,1132.98,1126.67,1130.54
108105,19980423,1117.49,1130.54,1130.54,1119.58
108105,19980424,1104.77,1122.81,1119.58,1107.9
108105,19980427,1076.7,1107.9,1107.9,1086.54
108105,19980428,1081.49,1095.94,1086.54,1085.11
108105,19980429,1084.65,1098.24,1085.11,1094.63
108105,19980430,1094.63,1116.97,1094.63,1111.75
108105,19980501,1111.75,1121.02,1111.75,1121
108105,19980504,1121,1130.52,1121,1122.07
108105,19980505,1111.16,1122.07,1122.07,1115.5
108105,19980506,1104.64,1118.39,1115.5,1104.92
108105,19980507,1094.59,1105.58,1104.92,1095.14
108105,19980508,1094.53,1111.42,1095.14,1108.14
108105,19980511,1103.72,1119.13,1108.14,1106.64
108105,19980512,1102.78,1115.96,1106.64,1115.79
108105,19980513,1114.93,1122.22,1115.79,1118.86
108105,19980514,1112.43,1124.03,1118.86,1117.37
108105,19980515,1107.11,1118.66,1117.37,1108.73
108105,19980518,1097.99,1112.44,1108.73,1105.82
108105,19980519,1105.82,1113.5,1105.82,1109.52
108105,19980520,1107.51,1119.08,1109.52,1119.06
108105,19980521,1111.94,1124.45,1119.06,1114.64
108105,19980522,1107.99,1116.89,1114.64,1110.47
108105,19980526,1094.01,1116.79,1110.47,1094.02
108105,19980527,1074.39,1094.44,1094.02,1092.23
108105,19980528,1089.06,1099.73,1092.23,1097.6
108105,19980529,1090.82,1104.16,1097.6,1090.82
108105,19980601,1084.22,1097.85,1090.82,1090.98
108105,19980602,1089.67,1098.71,1090.98,1093.22
108105,19980603,1081.09,1097.43,1093.22,1082.73
108105,19980604,1078.1,1095.93,1082.73,1094.83
108105,19980605,1094.83,1113.88,1095.1,1113.86
108105,19980608,1113.31,1119.7,1113.86,1115.72
108105,19980609,1111.31,1119.92,1115.72,1118.41
108105,19980610,1110.27,1126,1118.41,1112.28
108105,19980611,1094.28,1114.2,1112.28,1094.58
108105,19980612,1080.83,1098.84,1094.58,1098.84
108105,19980615,1077.01,1098.84,1098.84,1077.01
108105,19980616,1074.67,1087.59,1077.01,1087.59
108105,19980617,1087.58,1112.87,1087.59,1107.11
108105,19980618,1103.71,1109.36,1107.11,1106.37
108105,19980619,1097.1,1111.25,1106.37,1100.65
108105,19980622,1099.42,1109.01,1100.65,1103.24
108105,19980623,1103.21,1119.49,1103.21,1119.49
108105,19980624,1115.1,1134.4,1119.49,1132.88
108105,19980625,1127.6,1142.04,1132.88,1129.28
108105,19980626,1129.28,1136.83,1129.28,1133.2
108105,19980629,1133.2,1145.15,1133.2,1138.49
108105,19980630,1131.98,1140.8,1138.49,1133.84
108105,19980701,1133.84,1148.56,1133.84,1148.56
108105,19980702,1142.99,1148.56,1148.56,1146.42
108105,19980706,1145.03,1157.33,1146.42,1157.33
108105,19980707,1152.85,1159.81,1157.33,1154.66
108105,19980708,1154.66,1166.89,1154.66,1166.38
108105,19980709,1156.03,1166.38,1166.38,1158.56
108105,19980710,1150.88,1166.93,1158.57,1164.33
108105,19980713,1160.21,1166.98,1164.33,1165.19
108105,19980714,1165.19,1179.76,1165.19,1177.58
108105,19980715,1174.73,1181.48,1177.58,1174.81
108105,19980716,1170.4,1184.02,1174.81,1183.99
108105,19980717,1182.42,1188.1,1183.99,1186.75
108105,19980720,1179.19,1190.58,1186.75,1184.1
108105,19980721,1163.05,1187.37,1184.1,1165.07
108105,19980722,1155.2,1167.67,1165.07,1164.08
108105,19980723,1139.75,1164.35,1164.08,1139.75
108105,19980724,1129.11,1150.14,1139.75,1140.8
108105,19980727,1128.19,1147.27,1140.8,1147.27
108105,19980728,1119.44,1147.27,1147.27,1130.24
108105,19980729,1121.98,1138.56,1130.24,1125.21
108105,19980730,1125.21,1143.07,1125.21,1142.95
108105,19980731,1114.3,1142.97,1142.95,1120.67
108105,19980803,1110.39,1121.79,1120.67,1112.44
108105,19980804,1071.82,1119.73,1112.44,1072.12
108105,19980805,1057.35,1084.8,1072.12,1081.43
108105,19980806,1074.94,1090.95,1081.43,1089.63
108105,19980807,1084.72,1102.54,1089.63,1089.45
108105,19980810,1081.76,1092.82,1089.45,1083.14
108105,19980811,1054,1083.14,1083.14,1068.98
108105,19980812,1068.98,1084.7,1068.98,1084.22
108105,19980813,1074.91,1091.5,1084.22,1074.91
108105,19980814,1057.22,1083.92,1074.91,1062.75
108105,19980817,1055.08,1083.67,1062.75,1083.67
108105,19980818,1083.67,1101.72,1083.67,1101.2
108105,19980819,1094.93,1106.32,1101.2,1098.06
108105,19980820,1089.55,1098.79,1098.06,1091.6
108105,19980821,1054.92,1091.6,1091.6,1081.24
108105,19980824,1081.24,1093.82,1081.24,1088.14
108105,19980825,1085.53,1106.64,1088.14,1092.85
108105,19980826,1075.91,1092.85,1092.85,1084.19
108105,19980827,1037.61,1084.19,1084.19,1042.59
108105,19980828,1021.04,1051.8,1042.59,1027.14
108105,19980831,957.28,1033.47,1027.14,957.28
108105,19980901,939.98,1000.71,957.28,994.26
108105,19980902,988.4,1013.19,994.26,990.47
108105,19980903,969.32,990.47,990.47,982.26
108105,19980904,956.51,991.41,982.26,973.89
108105,19980908,973.89,1023.46,973.89,1023.46
108105,19980909,1004.56,1027.72,1023.46,1006.2
108105,19980910,968.64,1006.2,1006.2,980.19
108105,19980911,969.71,1009.06,980.19,1009.06
108105,19980914,1009.06,1038.38,1009.06,1029.72
108105,19980915,1021.42,1037.9,1029.72,1037.68
